date,ticker,avg_bias,disp_bias,avg_sentiment,n_articles
2024-06-27,META,0.0,0.0,-0.022916666666666675,4
2024-06-27,MSFT,0.0,0.0,0.0,1
2024-06-27,NFLX,0.0,0.0,1.0,1
2024-06-27,NVDA,0.0,0.0,1.0,1
2024-06-27,TSLA,-0.5,0.7071067811865476,0.0,3
2024-06-28,AAPL,-0.5,0.7071067811865476,0.09107142857142858,4
2024-06-28,AMZN,0.0,0.0,-0.015909090909090956,2
2024-06-28,GOOG,1.0,0.0,0.0,1
2024-06-28,GOOGL,1.0,0.0,0.0,1
2024-06-28,MSFT,-1.0,0.0,0.125,2
2024-06-28,NVDA,0.0,0.0,0.16666666666666666,3
2024-06-28,TSLA,0.0,0.0,0.0,1
2024-06-29,AAPL,0.0,0.0,0.0,1
2024-06-29,AMZN,0.0,0.0,0.6,1
2024-06-29,GOOG,2.0,0.0,0.06534090909090905,2
2024-06-29,GOOGL,0.0,0.0,0.0681818181818181,1
2024-06-29,MSFT,0.0,0.0,0.0,2
2024-06-30,AVGO,0.0,0.0,0.0,1
2024-06-30,GOOGL,0.0,0.0,0.0,1
2024-06-30,META,0.0,0.0,0.0,2
2024-06-30,MSFT,0.5,0.7071067811865476,-0.027777777777777766,3
2024-06-30,NVDA,0.0,0.0,0.0,1
2024-07-01,AMZN,-0.5,0.7071067811865476,0.25,2
2024-07-01,AVGO,-1.0,0.0,1.0,1
2024-07-01,GOOG,0.0,0.0,0.375,1
2024-07-01,META,-0.375,0.5175491695067657,-0.0063636363636363795,10
2024-07-01,NFLX,0.0,0.0,0.0,1
2024-07-01,NVDA,-1.0,0.0,0.15,2
2024-07-01,TSLA,0.0,0.0,0.08333333333333333,4
2024-07-02,AAPL,0.0,0.0,0.0,1
2024-07-02,AMZN,1.0,0.0,0.3511111111111111,3
2024-07-02,GOOG,0.0,0.0,0.6083333333333333,2
2024-07-02,GOOGL,0.0,0.0,0.2166666666666666,1
2024-07-02,META,0.0,0.0,0.0,4
2024-07-02,MSFT,0.0,0.0,0.5,1
2024-07-02,NVDA,-1.0,0.0,0.22916666666666666,4
2024-07-02,TSLA,-0.375,0.7440238091428449,0.045679012345679025,12
2024-07-03,AAPL,0.0,0.0,0.335,3
2024-07-03,AMZN,-0.2,0.447213595499958,0.07666666666666667,6
2024-07-03,AVGO,0.0,0.0,0.1875,2
2024-07-03,GOOGL,0.0,0.0,0.0,1
2024-07-03,META,-0.75,0.5,0.0,4
2024-07-03,MSFT,0.0,0.0,0.0,1
2024-07-03,NVDA,-1.0,0.0,0.0,2
2024-07-03,TSLA,-0.2,0.8366600265340756,0.06558441558441558,7
2024-07-04,AMZN,-1.0,0.0,0.0,2
2024-07-04,AVGO,0.0,0.0,0.0,1
2024-07-04,NVDA,-1.0,0.0,0.197,5
2024-07-05,AMZN,-0.6666666666666666,0.5773502691896258,0.17500000000000002,4
2024-07-05,GOOG,0.0,0.0,0.09999999999999999,3
2024-07-05,GOOGL,0.0,0.0,0.0,1
2024-07-05,NFLX,0.0,0.0,0.0,1
2024-07-05,NVDA,-1.0,0.0,0.3916666666666666,4
2024-07-05,TSLA,-0.6666666666666666,0.5773502691896258,0.1568181818181818,4
2024-07-06,NVDA,0.0,0.0,0.15,1
2024-07-07,AVGO,0.0,0.0,0.55,1
2024-07-07,MSFT,-1.0,0.0,0.55,1
2024-07-07,TSLA,0.0,0.0,0.39999999999999997,3
2024-07-08,AAPL,0.0,0.0,0.0,1
2024-07-08,AMZN,0.0,0.0,0.0,1
2024-07-08,AVGO,-1.0,0.0,0.0,1
2024-07-08,GOOG,0.0,0.0,0.0,1
2024-07-08,GOOGL,0.0,0.0,0.0,1
2024-07-08,MSFT,0.0,1.4142135623730951,0.16666666666666666,3
2024-07-08,NVDA,1.0,0.0,0.19999999999999998,3
2024-07-08,TSLA,-1.0,0.0,0.3,3
2024-07-09,AAPL,-1.0,0.0,0.3482142857142857,4
2024-07-09,AMZN,-0.6666666666666666,0.5773502691896258,0.18857142857142856,5
2024-07-09,AVGO,0.0,0.0,0.0,1
2024-07-09,MSFT,-0.25,0.9574271077563381,0.16562499999999997,4
2024-07-09,NVDA,0.0,0.0,0.0,1
2024-07-09,TSLA,-1.0,0.0,0.18,5
2024-07-10,AAPL,0.0,0.0,0.16666666666666666,3
2024-07-10,GOOG,0.0,0.0,0.21212121212121207,3
2024-07-10,GOOGL,-0.5,0.7071067811865476,0.25,2
2024-07-10,MSFT,-1.0,0.0,0.3833333333333333,3
2024-07-10,NVDA,-0.5,0.5773502691896257,0.06616666666666667,5
2024-07-10,TSLA,-0.5,0.7071067811865476,0.15833333333333333,6
2024-07-11,AAPL,-1.0,0.0,0.0375,4
2024-07-11,AMZN,0.0,0.0,0.5,1
2024-07-11,AVGO,-1.0,0.0,0.16666666666666666,3
2024-07-11,MSFT,-1.0,0.0,0.15,1
2024-07-11,NVDA,-1.0,0.0,0.09545454545454542,3
2024-07-11,TSLA,-0.6,0.5477225575051661,0.09499999999999997,5
2024-07-12,AAPL,0.0,0.0,0.1875,2
2024-07-12,AMZN,0.0,0.0,0.0,1
2024-07-12,AVGO,-1.0,0.0,-0.15625,2
2024-07-12,GOOG,0.0,0.0,0.0,1
2024-07-12,GOOGL,0.0,0.0,0.0,1
2024-07-12,META,-0.3333333333333333,0.5773502691896258,-0.01666666666666668,5
2024-07-12,MSFT,0.0,0.0,0.0,1
2024-07-12,NFLX,0.0,0.0,0.0,1
2024-07-12,NVDA,1.0,0.0,-0.11249999999999999,4
2024-07-12,TSLA,-1.0,0.0,0.275,4
2024-07-13,AMZN,0.0,0.0,0.0,1
2024-07-13,AVGO,0.0,0.0,0.0,2
2024-07-13,MSFT,-1.0,0.0,0.3,1
2024-07-14,AMZN,1.0,0.0,0.0,1
2024-07-14,GOOG,0.6666666666666666,1.1547005383792517,0.47708333333333336,4
2024-07-14,GOOGL,-0.5,0.7071067811865476,-0.1,2
2024-07-14,MSFT,1.0,0.0,0.25,2
2024-07-14,NVDA,0.0,0.0,0.0,1
2024-07-15,AAPL,-0.2,0.8366600265340756,0.17329004329004327,7
2024-07-15,AMZN,0.0,0.0,0.1,1
2024-07-15,AVGO,-1.0,0.0,0.18750000000000003,2
2024-07-15,GOOGL,-1.0,0.0,0.0,2
2024-07-15,META,-0.5,0.7071067811865476,0.0,2
2024-07-15,MSFT,0.0,0.0,0.21666666666666665,2
2024-07-15,NFLX,0.0,0.0,0.0,1
2024-07-15,NVDA,-0.6666666666666666,0.5773502691896258,0.11666666666666665,3
2024-07-15,TSLA,0.0,0.0,0.16666666666666666,3
2024-07-16,AAPL,0.5,0.7071067811865476,0.7,2
2024-07-16,AMZN,0.0,0.0,0.3,2
2024-07-16,AVGO,1.0,0.0,0.26666666666666666,4
2024-07-16,META,0.0,0.0,0.0333333333333333,1
2024-07-16,NFLX,-1.0,0.0,0.0,1
2024-07-16,NVDA,1.0,0.0,0.0,2
2024-07-16,TSLA,0.0,0.0,0.0,1
2024-07-17,AAPL,0.0,0.0,0.25,2
2024-07-17,AMZN,-0.3333333333333333,0.5773502691896258,0.0375,4
2024-07-17,AVGO,0.0,0.0,0.5,2
2024-07-17,GOOG,0.5,0.7071067811865476,0.37878787878787873,3
2024-07-17,META,-0.5,0.7071067811865476,0.0,2
2024-07-17,MSFT,-0.5,0.7071067811865476,0.24,5
2024-07-17,NVDA,-0.5,0.5773502691896257,-0.08055555555555555,9
2024-07-17,TSLA,0.0,0.0,0.14444444444444443,3
2024-07-18,AMZN,-0.3333333333333333,0.5773502691896258,0.0,3
2024-07-18,AVGO,0.0,0.0,0.3,1
2024-07-18,GOOGL,0.0,0.0,0.0,1
2024-07-18,META,-0.2,0.8366600265340756,0.06352813852813852,7
2024-07-18,MSFT,0.0,0.0,0.0,2
2024-07-18,NFLX,-0.16666666666666666,0.752772652709081,0.028571428571428564,7
2024-07-18,NVDA,0.0,0.0,0.0,1
2024-07-18,TSLA,0.0,1.4142135623730951,0.19642857142857145,2
2024-07-19,AAPL,0.0,0.0,0.5249999999999999,1
2024-07-19,AMZN,0.0,0.0,0.0,1
2024-07-19,AVGO,0.0,0.0,0.375,2
2024-07-19,GOOG,0.3333333333333333,0.5773502691896258,0.0,4
2024-07-19,GOOGL,-0.3333333333333333,0.5773502691896258,0.0,5
2024-07-19,META,0.0,0.0,0.0,2
2024-07-19,MSFT,0.3333333333333333,0.5773502691896258,0.015625,4
2024-07-19,NFLX,-0.5,0.7071067811865476,0.25,2
2024-07-19,NVDA,-0.5,0.7071067811865476,0.03999999999999998,5
2024-07-20,AAPL,0.0,0.0,0.0,1
2024-07-20,MSFT,-1.0,0.0,-0.03125,2
2024-07-20,NVDA,-1.0,0.0,0.6,1
2024-07-21,AMZN,0.0,0.0,1.0,1
2024-07-21,GOOG,0.0,0.0,0.0,1
2024-07-21,GOOGL,0.0,0.0,1.0,1
2024-07-21,MSFT,0.0,0.0,1.0,1
2024-07-21,NVDA,0.0,0.0,0.16,1
2024-07-22,AMZN,0.0,0.0,0.20138888888888887,3
2024-07-22,AVGO,1.0,0.0,0.1770833333333333,1
2024-07-22,GOOG,0.5,0.7071067811865476,0.0,4
2024-07-22,GOOGL,-0.3333333333333333,1.1547005383792517,0.04,5
2024-07-22,META,0.0,0.0,0.0898989898989899,1
2024-07-22,NVDA,0.0,0.0,0.08376623376623375,7
2024-07-22,TSLA,-1.0,0.0,0.16666666666666666,3
2024-07-23,AAPL,0.0,0.0,0.0,1
2024-07-23,GOOG,0.0,0.816496580927726,0.075,4
2024-07-23,GOOGL,0.125,0.6408699444616557,0.1,10
2024-07-23,META,0.0,0.0,0.1227272727272727,3
2024-07-23,MSFT,0.0,0.0,0.0,1
2024-07-23,NFLX,1.0,0.0,0.5,1
2024-07-23,NVDA,-1.0,0.0,0.4732954545454545,4
2024-07-23,TSLA,-0.46153846153846156,0.6602252917735247,0.0,13
2024-07-24,AAPL,0.0,0.0,-0.1555555555555555,1
2024-07-24,AMZN,-0.5,0.7071067811865476,0.0,2
2024-07-24,GOOG,0.0,1.4142135623730951,0.08888888888888889,5
2024-07-24,GOOGL,-0.16666666666666666,0.752772652709081,0.022857142857142857,7
2024-07-24,META,-1.0,0.0,-0.12777777777777777,2
2024-07-24,NVDA,0.0,0.0,-0.0185185185185185,3
2024-07-24,TSLA,-1.0,0.0,0.09021164021164021,7
2024-07-25,AMZN,-0.5,0.7071067811865476,0.0,2
2024-07-25,GOOG,1.0,0.0,0.0,3
2024-07-25,GOOGL,0.0,1.4142135623730951,0.1333333333333333,2
2024-07-25,META,0.0,0.0,0.1111111111111111,3
2024-07-25,NFLX,-1.0,0.0,0.06818181818181815,2
2024-07-25,NVDA,0.0,0.0,0.0,2
2024-07-25,TSLA,-1.0,0.0,0.0,2
2024-07-26,AAPL,-0.5,0.7071067811865476,-0.09999999999999999,3
2024-07-26,AMZN,1.0,0.0,0.0625,1
2024-07-26,GOOG,0.0,0.0,0.0,1
2024-07-26,GOOGL,0.0,0.0,0.0,1
2024-07-26,META,-1.0,0.0,0.0,1
2024-07-26,NFLX,-1.0,0.0,0.7,1
2024-07-26,NVDA,0.0,1.4142135623730951,0.275,2
2024-07-26,TSLA,0.0,0.0,0.0,1
2024-07-27,GOOG,1.0,0.0,0.0,1
2024-07-27,NVDA,0.0,0.0,0.2142857142857142,1
2024-07-28,AAPL,-1.0,0.0,0.0,1
2024-07-28,AVGO,0.0,0.0,0.5,1
2024-07-28,GOOGL,0.0,0.0,0.4,1
2024-07-28,NFLX,1.0,0.0,0.0,1
2024-07-29,AAPL,0.3333333333333333,0.5773502691896258,0.045454545454545435,3
2024-07-29,AMZN,1.0,0.0,0.0,1
2024-07-29,AVGO,0.0,0.0,0.0,1
2024-07-29,GOOG,0.0,0.0,0.0,1
2024-07-29,GOOGL,0.0,0.0,0.0,1
2024-07-29,META,0.0,0.0,-0.05,1
2024-07-29,MSFT,0.0,0.0,0.0,1
2024-07-29,NFLX,0.0,0.0,0.0,1
2024-07-29,NVDA,-1.0,0.0,-0.011458333333333348,4
2024-07-29,TSLA,-0.4,0.8944271909999159,0.26916666666666667,8
2024-07-30,AMZN,0.0,0.0,0.0,1
2024-07-30,AVGO,0.0,0.0,1.0,1
2024-07-30,GOOG,0.0,0.0,0.1,2
2024-07-30,GOOGL,0.0,0.0,0.0,1
2024-07-30,META,-0.4444444444444444,0.5270462766947299,0.0403030303030303,10
2024-07-30,MSFT,0.0,0.7071067811865475,0.0049382716049382845,9
2024-07-30,NFLX,0.25,0.9574271077563382,0.015000000000000003,5
2024-07-30,NVDA,-0.6666666666666666,0.5773502691896258,0.0775793650793651,7
2024-07-30,TSLA,-1.0,0.0,0.4,1
2024-07-31,AAPL,0.0,0.0,0.0,2
2024-07-31,AMZN,1.0,0.0,0.15,2
2024-07-31,AVGO,0.0,0.0,0.0681818181818181,1
2024-07-31,GOOG,-0.5,0.7071067811865476,0.506060606060606,3
2024-07-31,GOOGL,-1.0,0.0,0.5547619047619047,3
2024-07-31,META,-0.08333333333333333,0.7929614610987591,0.023951048951048937,13
2024-07-31,MSFT,-0.42857142857142855,0.7867957924694432,0.22833333333333333,10
2024-07-31,NFLX,1.0,0.0,0.4333333333333333,1
2024-07-31,NVDA,-0.5714285714285714,0.7867957924694432,0.2340909090909091,11
2024-07-31,TSLA,0.0,0.0,0.175,1
2024-08-01,AAPL,-0.2222222222222222,0.6666666666666667,0.061,10
2024-08-01,AMZN,-0.1,0.7378647873726218,0.07605218855218855,12
2024-08-01,AVGO,0.0,0.0,0.26041666666666663,2
2024-08-01,META,-0.5,0.7071067811865476,0.053030303030303025,11
2024-08-01,MSFT,0.0,0.0,0.0,1
2024-08-01,NFLX,-1.0,0.0,0.03409090909090905,2
2024-08-01,NVDA,1.0,0.0,0.13333333333333333,3
2024-08-01,TSLA,-0.6666666666666666,0.5773502691896258,0.46499999999999997,4
2024-08-02,AAPL,-1.0,0.0,0.2,2
2024-08-02,AMZN,-0.09090909090909091,0.8312094145936335,0.09285714285714286,14
2024-08-02,GOOG,0.0,0.0,0.0,1
2024-08-02,GOOGL,0.0,0.0,0.0,1
2024-08-02,META,-1.0,0.0,0.045454545454545435,3
2024-08-02,MSFT,-0.5,0.7071067811865476,-0.0451388888888889,4
2024-08-02,NVDA,0.0,0.0,0.0,3
2024-08-02,TSLA,-1.0,0.0,0.0666666666666667,3
2024-08-03,AAPL,0.0,0.0,-0.02777777777777775,2
2024-08-03,MSFT,0.0,0.0,0.0,1
2024-08-03,TSLA,0.0,0.0,0.0714285714285714,3
2024-08-04,AAPL,-0.5,0.7071067811865476,0.13333333333333336,2
2024-08-04,AMZN,1.0,0.0,0.0,1
2024-08-04,GOOGL,-1.0,0.0,0.5,1
2024-08-04,MSFT,0.0,0.0,0.0,1
2024-08-04,NVDA,1.0,0.0,5.551115123125783e-17,1
2024-08-04,TSLA,0.0,0.0,0.1261904761904762,2
2024-08-05,AAPL,-0.16666666666666666,0.408248290463863,0.026388888888888903,11
2024-08-05,AMZN,1.0,0.0,0.0,2
2024-08-05,AVGO,0.0,0.0,0.0,2
2024-08-05,GOOG,0.0,0.8944271909999159,0.06964285714285715,7
2024-08-05,GOOGL,0.3333333333333333,1.1547005383792517,-0.14583333333333331,5
2024-08-05,META,0.0,0.0,0.1083333333333333,2
2024-08-05,MSFT,-1.0,0.0,0.36874999999999997,4
2024-08-05,NFLX,0.0,0.0,0.25,2
2024-08-05,NVDA,-0.5,0.7071067811865476,0.15030303030303027,5
2024-08-05,TSLA,0.0,0.0,-0.025,2
2024-08-06,AAPL,1.0,0.0,-0.027777777777777766,3
2024-08-06,AMZN,0.0,0.0,-0.01666666666666665,2
2024-08-06,GOOG,0.0,0.0,0.125,2
2024-08-06,GOOGL,0.0,0.0,0.0,1
2024-08-06,META,-1.0,0.0,0.7,1
2024-08-06,MSFT,-0.5,0.7071067811865476,0.15,2
2024-08-06,NFLX,0.0,0.0,0.25,1
2024-08-06,NVDA,0.0,0.0,0.0,2
2024-08-06,TSLA,0.0,0.0,0.25,2
2024-08-07,AMZN,-1.0,0.0,0.3,4
2024-08-07,AVGO,-0.5,0.7071067811865476,0.3036255411255411,4
2024-08-07,GOOG,-1.0,0.0,0.6,1
2024-08-07,META,0.5,0.7071067811865476,-0.1,2
2024-08-07,MSFT,0.0,0.0,0.1111111111111111,3
2024-08-07,NFLX,0.0,1.4142135623730951,0.125,2
2024-08-07,NVDA,0.0,0.0,-0.07777777777777774,3
2024-08-07,TSLA,0.0,0.0,-0.13333333333333333,3
2024-08-08,AAPL,-1.0,0.0,0.0,1
2024-08-08,AMZN,-0.5,0.7071067811865476,0.0,2
2024-08-08,AVGO,0.0,0.0,0.25,1
2024-08-08,GOOG,-1.0,0.0,0.5,3
2024-08-08,GOOGL,0.0,0.0,1.0,1
2024-08-08,META,0.0,0.0,-0.4,1
2024-08-08,MSFT,-0.6666666666666666,0.5773502691896258,0.06666666666666667,5
2024-08-08,NFLX,0.0,0.0,0.0,1
2024-08-08,NVDA,-0.5,0.7071067811865476,0.041666666666666664,3
2024-08-08,TSLA,0.0,0.0,0.14555555555555552,5
2024-08-09,AAPL,-1.0,0.0,0.390625,4
2024-08-09,META,0.0,0.0,0.0,1
2024-08-09,MSFT,0.0,0.0,0.55,1
